"row_id","course_type_broad_name","funding_group_name","unit_level","unit_primary_foe_code","unit_primary_foe_detailed_name","unit_primary_foe_narrow_name","unit_primary_foe_broad_name","eftsl_2024"
"205","Undergraduate","Domestic - C'wealth Supported","4","030701","Mechanical Engineering","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","0.125"
"206","Undergraduate","Domestic - C'wealth Supported","4","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
"208","Undergraduate","Domestic - C'wealth Supported","3","010911","Microbiology","Biological Sciences","Natural And Physical Sciences","0.125"
"209","Undergraduate","Domestic - C'wealth Supported","4","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.250"
"210","Undergraduate","Domestic - C'wealth Supported","3","091701","Philosophy","Philosophy And Religious Studies","Society And Culture","0.125"
"211","Undergraduate","Domestic - C'wealth Supported","5","020119","Artificial Intelligence","Computer Science","Information Technology","0.250"
"212","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"213","Undergraduate","Domestic - C'wealth Supported","4","090300","Studies In Human Society","Studies In Human Society","Society And Culture","0.250"
"214","Undergraduate","Domestic - C'wealth Supported","4","019901","Medical Science","Other Natural And Physical Sciences","Natural And Physical Sciences","0.125"
"215","Undergraduate","Domestic - C'wealth Supported","4","019901","Medical Science","Other Natural And Physical Sciences","Natural And Physical Sciences","0.375"
"216","Undergraduate","Domestic - C'wealth Supported","4","100101","Music","Performing Arts","Creative Arts","0.250"
"217","Undergraduate","Domestic - C'wealth Supported","4","100101","Music","Performing Arts","Creative Arts","1.000"
"218","Undergraduate","Domestic - C'wealth Supported","4","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"219","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"220","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"221","Undergraduate","Domestic - C'wealth Supported","4","090300","Studies In Human Society","Studies In Human Society","Society And Culture","0.250"
"222","Undergraduate","Domestic - C'wealth Supported","1","080101","Accounting","Accounting","Management And Commerce","0.125"
"223","Undergraduate","Domestic - C'wealth Supported","4","020119","Artificial Intelligence","Computer Science","Information Technology","0.125"
"224","Undergraduate","Domestic - C'wealth Supported","5","020103","Programming","Computer Science","Information Technology","0.125"
"225","Undergraduate","Domestic - C'wealth Supported","5","039999","Engineering And Related Technologies Not Elsewhere Classifie","Other Engineering And Related Technologies","Engineering And Related Technologies","0.125"
"226","Undergraduate","Domestic - C'wealth Supported","3","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.250"
"227","Undergraduate","Domestic - C'wealth Supported","3","010300","Physics And Astronomy","Physics And Astronomy","Natural And Physical Sciences","0.125"
"228","Undergraduate","Domestic - C'wealth Supported","4","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
"229","Undergraduate","Domestic - C'wealth Supported","4","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"230","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"231","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"232","Undergraduate","Domestic - C'wealth Supported","4","090900","Law","Law","Society And Culture","0.125"
"233","Undergraduate","Domestic - C'wealth Supported","4","100101","Music","Performing Arts","Creative Arts","0.125"
"234","Undergraduate","Domestic - C'wealth Supported","4","100101","Music","Performing Arts","Creative Arts","0.125"
"235","Undergraduate","Domestic - C'wealth Supported","4","019901","Medical Science","Other Natural And Physical Sciences","Natural And Physical Sciences","0.125"
"236","Undergraduate","Domestic - C'wealth Supported","4","019901","Medical Science","Other Natural And Physical Sciences","Natural And Physical Sciences","0.125"
"237","Undergraduate","Domestic - C'wealth Supported","4","019901","Medical Science","Other Natural And Physical Sciences","Natural And Physical Sciences","0.125"
"238","Undergraduate","Domestic - C'wealth Supported","5","070115","English As A Second Language Teaching","Teacher Education","Education","0.125"
"239","Undergraduate","Domestic - C'wealth Supported","3","091901","Economics","Economics And Econometrics","Society And Culture","0.250"
"240","Undergraduate","Domestic - C'wealth Supported","4","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
"241","Undergraduate","Domestic - C'wealth Supported","5","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
"242","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"245","Undergraduate","Domestic - C'wealth Supported","4","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"246","Undergraduate","Domestic - C'wealth Supported","4","090300","Studies In Human Society","Studies In Human Society","Society And Culture","0.125"
"247","Undergraduate","Domestic - C'wealth Supported","4","090999","Law Not Elsewhere Classified","Law","Society And Culture","0.250"
"248","Undergraduate","Domestic - C'wealth Supported","4","090999","Law Not Elsewhere Classified","Law","Society And Culture","0.250"
"249","Undergraduate","Domestic - C'wealth Supported","5","010301","Physics","Physics And Astronomy","Natural And Physical Sciences","0.125"
"250","Undergraduate","Domestic - C'wealth Supported","4","020100","Computer Science","Computer Science","Information Technology","0.500"
"251","Undergraduate","Domestic - C'wealth Supported","4","020100","Computer Science","Computer Science","Information Technology","0.250"
"252","Undergraduate","Domestic - C'wealth Supported","4","020100","Computer Science","Computer Science","Information Technology","0.125"
"253","Undergraduate","Domestic - C'wealth Supported","5","020300","Information Systems","Information Systems","Information Technology","0.250"
"254","Undergraduate","Domestic - C'wealth Supported","4","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.125"
"255","Undergraduate","Domestic - C'wealth Supported","5","039900","Other Engineering And Related Technologies","Other Engineering And Related Technologies","Engineering And Related Technologies","2.250"
"256","Undergraduate","Domestic - C'wealth Supported","2","030900","Civil Engineering","Civil Engineering","Engineering And Related Technologies","0.125"
"257","Undergraduate","Domestic - C'wealth Supported","5","020100","Computer Science","Computer Science","Information Technology","0.125"
"258","Undergraduate","Domestic - C'wealth Supported","4","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"259","Undergraduate","Domestic - C'wealth Supported","3","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.125"
"260","Undergraduate","Domestic - C'wealth Supported","4","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.125"
"261","Undergraduate","Domestic - C'wealth Supported","3","091901","Economics","Economics And Econometrics","Society And Culture","0.250"
"262","Undergraduate","Domestic - C'wealth Supported","3","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.125"
"263","Undergraduate","Domestic - C'wealth Supported","4","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.125"
"264","Undergraduate","Domestic - C'wealth Supported","2","090313","Gender Specific Studies","Studies In Human Society","Society And Culture","0.125"
"265","Undergraduate","Domestic - C'wealth Supported","5","090909","International Law","Law","Society And Culture","0.125"
"266","Undergraduate","Domestic - C'wealth Supported","5","030799","Mechanical And Industrial Engineering And Technology Not Els","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","0.250"
"267","Undergraduate","Domestic - C'wealth Supported","3","010911","Microbiology","Biological Sciences","Natural And Physical Sciences","0.125"
"268","Undergraduate","Domestic - C'wealth Supported","3","010911","Microbiology","Biological Sciences","Natural And Physical Sciences","0.125"
"269","Undergraduate","Domestic - C'wealth Supported","4","031301","Electrical Engineering","Electrical And Electronic Engineering And Technology","Engineering And Related Technologies","0.125"
"270","Undergraduate","Domestic - C'wealth Supported","5","070115","English As A Second Language Teaching","Teacher Education","Education","0.125"
"271","Undergraduate","Domestic - C'wealth Supported","3","030301","Chemical Engineering","Process And Resources Engineering","Engineering And Related Technologies","0.125"
"272","Undergraduate","Domestic - C'wealth Supported","4","100101","Music","Performing Arts","Creative Arts","0.250"
"273","Undergraduate","Domestic - C'wealth Supported","4","090999","Law Not Elsewhere Classified","Law","Society And Culture","0.125"
"274","Undergraduate","Domestic - C'wealth Supported","5","039900","Other Engineering And Related Technologies","Other Engineering And Related Technologies","Engineering And Related Technologies","1.000"
"275","Undergraduate","Domestic - C'wealth Supported","4","081101","Banking And Finance","Banking, Finance And Related Fields","Management And Commerce","0.125"
"276","Undergraduate","Domestic - C'wealth Supported","4","030701","Mechanical Engineering","Mechanical And Industrial Engineering And Technology","Engineering And Related Technologies","0.125"
"277","Undergraduate","Domestic - C'wealth Supported","3","020113","Networks And Communications","Computer Science","Information Technology","0.125"
"278","Undergraduate","Domestic - C'wealth Supported","3","080505","Marketing","Sales And Marketing","Management And Commerce","0.125"
"279","Undergraduate","Domestic - C'wealth Supported","5","090909","International Law","Law","Society And Culture","0.125"
"280","Undergraduate","Domestic - C'wealth Supported","5","020113","Networks And Communications","Computer Science","Information Technology","0.125"
"281","Undergraduate","Domestic - C'wealth Supported","4","020119","Artificial Intelligence","Computer Science","Information Technology","0.125"
"282","Undergraduate","Domestic - C'wealth Supported","1","050101","Agricultural Science","Agriculture","Agriculture  Environmental And Related Studies","0.125"
"283","Undergraduate","Domestic - C'wealth Supported","4","050900","Environmental Studies","Environmental Studies","Agriculture  Environmental And Related Studies","0.125"
